Id,Score
60844,4.0
60845,5.0
60848,4.0
60860,5.0
60867,4.0
60872,5.0
60875,4.0
60883,4.0
60885,5.0
60887,5.0
60888,4.0
60889,3.0
60900,4.0
60923,4.0
60926,4.0
60928,5.0
60931,4.0
60933,2.0
60940,5.0
60944,3.0
60948,5.0
60956,5.0
60961,4.0
60964,5.0
60969,4.0
60972,5.0
60980,4.0
60982,5.0
60984,4.0
61002,5.0
61005,4.0
61011,5.0
61022,5.0
61027,4.0
61031,4.0
61034,3.0
61035,5.0
61042,4.0
61043,5.0
61059,5.0
61060,5.0
61069,5.0
61082,4.0
61099,4.0
61100,5.0
61102,4.0
61117,4.0
61122,5.0
61127,1.0
61137,4.0
61140,5.0
61147,4.0
61148,5.0
61149,5.0
61157,5.0
61159,5.0
61166,4.0
61177,4.0
61193,4.0
61195,5.0
61201,4.0
61216,4.0
61222,5.0
61224,5.0
61225,5.0
61234,4.0
61235,5.0
61238,5.0
61243,5.0
61245,5.0
61247,4.0
61249,5.0
61253,4.0
61256,4.0
61261,5.0
61272,4.0
61273,4.0
61282,5.0
61283,4.0
61286,4.0
61291,5.0
61293,5.0
61294,5.0
61296,5.0
61299,4.0
61303,4.0
61308,5.0
61318,5.0
61319,5.0
61326,5.0
61337,5.0
61338,4.0
61347,5.0
61352,4.0
61360,3.0
61361,4.0
61377,4.0
61388,4.0
61392,2.0
61396,5.0
61403,4.0
61407,5.0
61411,4.0
61417,4.0
61431,4.0
61441,4.0
61450,5.0
61455,5.0
61456,5.0
61458,5.0
61460,5.0
61464,5.0
61468,4.0
61469,4.0
61472,5.0
61478,4.0
61483,5.0
61485,3.0
61491,5.0
61494,5.0
61498,4.0
61502,4.0
61505,5.0
61519,5.0
61526,5.0
61528,5.0
61557,5.0
61563,3.0
61564,5.0
61565,5.0
61568,5.0
61577,5.0
61584,5.0
61594,5.0
61595,5.0
61612,4.0
61613,5.0
61614,5.0
61623,5.0
61634,5.0
61642,5.0
61655,5.0
61660,5.0
61665,4.0
61667,5.0
61672,5.0
61674,4.0
61681,5.0
61682,4.0
61683,5.0
61689,4.0
61692,4.0
61700,5.0
61702,5.0
61704,5.0
61715,5.0
61724,5.0
61728,5.0
61730,4.0
61733,5.0
61738,4.0
61744,5.0
61747,5.0
61755,4.0
61762,3.0
61768,5.0
61772,3.0
61773,5.0
61775,5.0
61776,3.0
61794,5.0
61800,5.0
61802,5.0
61804,5.0
61807,5.0
61808,4.0
61817,4.0
61823,5.0
61825,5.0
61834,5.0
61839,5.0
61846,5.0
61852,5.0
61860,5.0
61861,5.0
61869,3.0
61881,5.0
61907,5.0
61914,5.0
61917,5.0
61933,4.0
61934,4.0
61940,1.0
61942,5.0
61951,5.0
61952,5.0
61959,4.0
61964,3.0
61965,4.0
61981,4.0
61986,5.0
61995,4.0
62002,4.0
62013,5.0
62014,5.0
62017,4.0
62022,5.0
62027,5.0
62032,1.0
62033,4.0
62034,5.0
62039,5.0
62040,5.0
62045,5.0
62046,3.0
62052,5.0
62054,4.0
62058,1.0
62060,5.0
62065,4.0
62076,4.0
62082,5.0
62084,5.0
62094,4.0
62098,5.0
62101,4.0
62104,4.0
62105,4.0
62117,5.0
62121,4.0
62126,4.0
62128,4.0
62131,4.0
62144,4.0
62147,5.0
62154,5.0
62165,4.0
62182,5.0
62197,4.0
62199,5.0
62203,3.0
62212,5.0
62216,5.0
62223,5.0
62225,4.0
62228,4.0
62231,5.0
62234,5.0
62239,5.0
62243,5.0
62265,4.0
62276,5.0
62278,2.0
62279,4.0
62304,5.0
62324,4.0
62332,5.0
62337,5.0
62348,5.0
62350,5.0
62363,4.0
62365,5.0
62367,4.0
62377,4.0
62394,3.0
62395,4.0
62405,5.0
62410,4.0
62414,5.0
62415,5.0
62436,5.0
62437,5.0
62448,5.0
62450,5.0
62455,5.0
62463,5.0
62473,5.0
62483,4.0
62498,5.0
62506,5.0
62508,4.0
62525,5.0
62527,4.0
62531,4.0
62539,4.0
62541,3.0
62542,4.0
62544,3.0
62545,5.0
62557,4.0
62563,5.0
62568,4.0
62571,4.0
62574,4.0
62577,5.0
62581,5.0
62582,5.0
62585,5.0
62592,5.0
62601,4.0
62603,4.0
62605,4.0
62616,4.0
62617,4.0
62624,4.0
62633,5.0
62640,5.0
62643,4.0
62652,5.0
62653,5.0
62656,4.0
62658,5.0
62660,5.0
62669,5.0
62672,5.0
62681,5.0
62684,4.0
62689,4.0
62693,4.0
62698,5.0
62702,5.0
62704,5.0
62712,4.0
62715,4.0
62718,5.0
62721,5.0
62725,4.0
62726,4.0
62727,3.0
62732,4.0
62747,5.0
62755,4.0
62756,4.0
62757,4.0
62758,5.0
62763,5.0
62774,3.0
62778,5.0
62787,4.0
62788,5.0
62794,5.0
62796,4.0
62802,5.0
62803,4.0
62807,5.0
62816,5.0
62825,4.0
62830,4.0
62833,5.0
62842,5.0
62844,4.0
62849,5.0
62854,4.0
62860,4.0
62866,4.0
62869,5.0
62871,4.0
62906,5.0
62928,5.0
62935,5.0
62937,5.0
62942,4.0
62945,3.0
62960,4.0
62965,5.0
62967,5.0
62979,4.0
62997,4.0
63006,4.0
63009,4.0
63012,5.0
63018,5.0
63027,5.0
63028,4.0
63032,5.0
63034,4.0
63037,1.0
63047,5.0
63050,3.0
63055,2.0
63057,5.0
63062,4.0
63069,5.0
63072,5.0
63078,5.0
63082,5.0
63098,4.0
63105,4.0
63106,5.0
63110,4.0
63112,5.0
63127,4.0
63131,5.0
63135,5.0
63141,5.0
63145,4.0
63148,5.0
63149,4.0
63154,4.0
63176,4.0
63178,4.0
63182,4.0
63183,4.0
63188,4.0
63190,4.0
63193,4.0
63200,3.0
63203,4.0
63226,4.0
63230,1.0
63242,3.0
63253,4.0
63260,4.0
63263,5.0
63264,5.0
63265,3.0
63266,5.0
63268,5.0
63274,5.0
63278,3.0
63279,4.0
63281,4.0
63282,4.0
63283,4.0
63284,4.0
63291,3.0
63294,5.0
63297,5.0
63299,5.0
63304,5.0
63308,4.0
63320,4.0
63326,4.0
63327,2.0
63331,4.0
63334,4.0
63356,5.0
63367,4.0
63376,5.0
63378,3.0
63395,4.0
63417,4.0
63418,5.0
63421,5.0
63423,5.0
63427,5.0
63430,5.0
63431,5.0
63439,5.0
63443,5.0
63446,4.0
63449,4.0
63451,5.0
63455,4.0
63464,5.0
63468,5.0
63474,5.0
63481,4.0
63485,5.0
63487,4.0
63490,5.0
63510,4.0
63521,4.0
63523,5.0
63535,1.0
63543,5.0
63547,5.0
63553,4.0
63555,4.0
63565,5.0
63567,5.0
63571,4.0
63573,3.0
63576,4.0
63578,4.0
63587,4.0
63591,5.0
63597,4.0
63604,4.0
63623,5.0
63627,3.0
63634,5.0
63637,4.0
63639,4.0
63643,4.0
63650,4.0
63651,5.0
63652,5.0
63660,5.0
63663,4.0
63672,5.0
63676,5.0
63678,4.0
63680,5.0
63690,5.0
63696,5.0
63702,5.0
63704,5.0
63705,5.0
63721,4.0
63733,5.0
63734,5.0
63739,5.0
63740,4.0
63747,5.0
63748,5.0
63749,5.0
63758,3.0
63769,4.0
63775,4.0
63780,5.0
63781,5.0
63782,4.0
63785,5.0
63787,4.0
63804,4.0
63823,5.0
63827,4.0
63839,2.0
63845,5.0
63847,5.0
63849,5.0
63851,5.0
63854,4.0
63855,4.0
63864,5.0
63870,5.0
63875,5.0
63876,4.0
63900,5.0
63935,5.0
63938,5.0
63948,4.0
63954,5.0
63962,5.0
63967,5.0
63968,5.0
63972,3.0
63976,5.0
63987,5.0
63988,4.0
63989,4.0
63991,4.0
63997,5.0
64003,5.0
64011,4.0
64013,5.0
64019,5.0
64035,4.0
64040,4.0
64041,4.0
64046,4.0
64053,4.0
64066,5.0
64068,3.0
64073,4.0
64081,4.0
64086,4.0
64090,5.0
64095,4.0
64103,5.0
64106,4.0
64113,4.0
64123,5.0
64127,5.0
64138,3.0
64140,4.0
64147,4.0
64160,4.0
64163,3.0
64166,5.0
64168,5.0
64169,5.0
64185,4.0
64195,5.0
64197,5.0
64210,4.0
64211,4.0
64219,5.0
64221,4.0
64225,5.0
64240,5.0
64242,4.0
64254,5.0
64255,4.0
64264,5.0
64267,5.0
64273,5.0
64274,5.0
64277,4.0
64281,4.0
64292,4.0
64297,5.0
64299,5.0
64310,5.0
64311,5.0
64316,5.0
64317,5.0
64318,5.0
64341,4.0
64344,4.0
64350,4.0
64356,5.0
64362,5.0
64365,5.0
64366,5.0
64368,5.0
64370,5.0
64372,5.0
64374,4.0
64377,4.0
64385,4.0
64398,4.0
64401,5.0
64405,5.0
64408,5.0
64410,5.0
64418,5.0
64421,4.0
64423,5.0
64437,4.0
64442,4.0
64447,4.0
64453,5.0
64454,3.0
64456,1.0
64462,3.0
64468,5.0
64474,5.0
64478,5.0
64481,5.0
64483,5.0
64489,4.0
64492,5.0
64497,4.0
64504,5.0
64507,5.0
64529,4.0
64538,5.0
64539,4.0
64544,3.0
64549,5.0
64551,5.0
64561,4.0
64563,4.0
64575,4.0
64577,5.0
64586,5.0
64590,5.0
64591,4.0
64600,4.0
64601,4.0
64611,4.0
64618,4.0
64629,1.0
64631,3.0
64636,5.0
64653,3.0
64663,5.0
64684,5.0
64691,4.0
64692,5.0
64695,5.0
64703,5.0
64705,5.0
64716,5.0
64724,4.0
64726,5.0
64729,4.0
64736,4.0
64745,3.0
64748,4.0
64758,4.0
64759,4.0
64769,5.0
64770,4.0
64792,5.0
64801,4.0
64804,5.0
64805,5.0
64812,5.0
64813,4.0
64814,4.0
64818,4.0
64823,4.0
64824,5.0
64828,4.0
64831,4.0
64843,5.0
64849,4.0
64857,5.0
64862,3.0
64867,4.0
64873,5.0
64878,4.0
64879,5.0
64901,4.0
64908,5.0
64916,4.0
64925,5.0
64926,5.0
64933,5.0
64941,4.0
64951,5.0
64958,5.0
64968,4.0
64975,5.0
64976,5.0
64978,5.0
64999,3.0
65006,5.0
65024,4.0
65029,4.0
65030,5.0
65037,4.0
65038,5.0
65042,5.0
65054,5.0
65061,4.0
65064,4.0
65068,5.0
65071,4.0
65073,5.0
65079,3.0
65085,4.0
65086,5.0
65088,4.0
65091,5.0
65093,5.0
65098,5.0
65129,5.0
65141,4.0
65148,4.0
65155,3.0
65166,5.0
65171,3.0
65197,4.0
65209,5.0
65212,5.0
65216,5.0
65217,5.0
65226,5.0
65227,4.0
65231,5.0
65243,5.0
65247,5.0
65249,5.0
65252,4.0
65253,4.0
65257,5.0
65260,5.0
65270,4.0
65272,5.0
65278,5.0
65290,5.0
65291,4.0
65292,5.0
65293,5.0
65297,5.0
65305,5.0
65308,4.0
65309,5.0
65313,5.0
65324,4.0
65332,5.0
65344,5.0
65353,5.0
65355,4.0
65362,5.0
65363,4.0
65364,5.0
65365,4.0
65371,4.0
65374,4.0
65382,5.0
65383,1.0
65384,4.0
65389,5.0
65390,5.0
65393,4.0
65401,5.0
65403,4.0
65404,4.0
65409,5.0
65413,5.0
65422,4.0
65425,4.0
65426,4.0
65445,4.0
65446,5.0
65450,5.0
65451,4.0
65455,4.0
65458,5.0
65463,5.0
65471,4.0
65473,4.0
65479,5.0
65484,4.0
65485,4.0
65494,5.0
65496,4.0
65503,5.0
65507,3.0
65508,4.0
65517,5.0
65533,5.0
65534,5.0
65547,5.0
65552,5.0
65553,5.0
65555,1.0
65559,4.0
65575,4.0
65578,1.0
65579,4.0
65583,5.0
65594,4.0
65611,3.0
65616,5.0
65618,4.0
65620,4.0
65626,4.0
65629,5.0
65646,4.0
65650,4.0
65655,5.0
65662,4.0
65668,5.0
65674,3.0
65680,4.0
65688,3.0
65691,4.0
65698,5.0
65705,3.0
65715,5.0
65719,4.0
65724,4.0
65725,5.0
65726,4.0
65735,5.0
65736,4.0
65742,5.0
65750,5.0
65753,4.0
65761,5.0
65762,5.0
65776,4.0
65780,4.0
65784,4.0
65792,5.0
65795,4.0
65805,4.0
65810,4.0
65814,4.0
65817,5.0
65819,5.0
65823,4.0
65824,4.0
65826,5.0
65842,1.0
65848,4.0
65850,4.0
65860,3.0
65862,5.0
65879,5.0
65881,5.0
65887,4.0
65895,5.0
65900,4.0
65901,4.0
65903,5.0
65904,5.0
65907,1.0
65909,5.0
65913,4.0
65914,4.0
65915,4.0
65929,5.0
65935,4.0
65936,3.0
65954,4.0
65959,3.0
65971,5.0
65976,5.0
65992,5.0
65999,4.0
66005,4.0
66012,5.0
66021,5.0
66026,4.0
66028,5.0
66029,5.0
66031,4.0
66037,4.0
66041,5.0
66050,4.0
66053,4.0
66057,4.0
66058,5.0
66075,5.0
66090,5.0
66092,5.0
66098,5.0
66099,5.0
66111,4.0
66114,4.0
66126,5.0
66129,4.0
66141,5.0
66147,3.0
66150,4.0
66153,5.0
66157,4.0
66162,4.0
66164,4.0
66171,3.0
66172,5.0
66178,3.0
66195,5.0
66200,4.0
66203,5.0
66204,3.0
66205,5.0
66214,4.0
66216,5.0
66219,1.0
66226,5.0
66243,4.0
66245,4.0
66265,5.0
66267,3.0
66273,2.0
66282,5.0
66289,4.0
66297,4.0
66299,4.0
66301,4.0
66304,5.0
66318,4.0
66330,4.0
66331,5.0
66337,5.0
66340,4.0
66353,4.0
66377,5.0
66378,4.0
66384,4.0
66395,5.0
66405,4.0
66419,5.0
66431,4.0
66432,4.0
66437,5.0
66440,5.0
66450,4.0
66451,4.0
66453,5.0
66471,4.0
66472,4.0
66474,4.0
66475,4.0
66479,4.0
66481,4.0
66486,4.0
66487,4.0
66501,4.0
66503,4.0
66512,5.0
66516,4.0
66519,4.0
66524,4.0
66537,4.0
66539,5.0
66540,5.0
66547,4.0
66552,4.0
66556,4.0
66567,5.0
66569,4.0
66597,4.0
66603,5.0
66608,5.0
66613,5.0
66616,5.0
66618,5.0
66619,5.0
66621,4.0
66622,4.0
66638,5.0
66642,5.0
66646,2.0
66650,5.0
66668,5.0
66674,5.0
66679,4.0
66686,5.0
66697,5.0
66698,5.0
66706,4.0
66716,4.0
66723,4.0
66728,2.0
66738,4.0
66739,4.0
66746,4.0
66750,5.0
66751,5.0
66762,5.0
66766,5.0
66767,5.0
66770,2.0
66771,5.0
66772,4.0
66782,5.0
66785,5.0
66789,5.0
66790,5.0
66796,5.0
66809,5.0
66810,4.0
66813,5.0
66814,4.0
66821,4.0
66822,5.0
66826,3.0
66830,4.0
66833,5.0
66839,5.0
66843,5.0
66844,4.0
66873,4.0
66875,5.0
66876,5.0
66881,5.0
66882,4.0
66889,5.0
66898,4.0
66903,5.0
66918,5.0
66921,5.0
66922,5.0
66928,4.0
66931,5.0
66932,4.0
66938,5.0
66941,1.0
66942,5.0
66945,4.0
66947,5.0
66950,3.0
66951,4.0
66960,2.0
66968,5.0
66969,5.0
66984,5.0
66988,5.0
66995,5.0
66998,4.0
67010,5.0
67015,5.0
67019,4.0
67022,5.0
67028,5.0
67029,5.0
67045,5.0
67064,5.0
67067,5.0
67070,4.0
67079,4.0
67086,4.0
67090,4.0
67097,4.0
67101,4.0
67105,5.0
67111,4.0
67112,4.0
67117,4.0
67125,4.0
67128,4.0
67136,4.0
67145,4.0
67150,5.0
67161,5.0
67171,5.0
67173,5.0
67182,5.0
67187,5.0
67191,4.0
67214,5.0
67218,2.0
67220,5.0
67227,5.0
67228,4.0
67232,5.0
67239,4.0
67244,3.0
67260,5.0
67262,4.0
67266,4.0
67268,4.0
67269,5.0
67272,4.0
67284,4.0
67289,4.0
67305,3.0
67307,4.0
67311,5.0
67312,5.0
67313,5.0
67314,4.0
67318,5.0
67341,4.0
67343,5.0
67348,4.0
67360,5.0
67371,5.0
67372,5.0
67373,5.0
67374,3.0
67377,4.0
67380,4.0
67391,4.0
67401,1.0
67402,4.0
67406,5.0
67408,5.0
67409,4.0
67410,4.0
67413,2.0
67418,5.0
67421,5.0
67431,4.0
67432,4.0
67435,4.0
67437,5.0
67438,5.0
67452,5.0
67476,4.0
67485,4.0
67488,4.0
67496,4.0
67502,4.0
67503,4.0
67510,5.0
67511,4.0
67519,5.0
67522,4.0
67526,5.0
67537,5.0
67539,4.0
67543,5.0
67547,4.0
67563,4.0
67566,5.0
67568,4.0
67575,4.0
67576,4.0
67583,5.0
67593,4.0
67594,5.0
67604,4.0
67615,5.0
67624,4.0
67628,3.0
67637,5.0
67642,5.0
67649,5.0
67652,5.0
67660,4.0
67661,5.0
67665,5.0
67673,4.0
67679,4.0
67685,4.0
67698,4.0
67704,4.0
67707,3.0
67717,4.0
67727,5.0
67731,3.0
67748,5.0
67749,5.0
67750,4.0
67753,5.0
67755,2.0
67758,5.0
67767,5.0
67770,4.0
67784,5.0
67786,4.0
67789,5.0
67791,4.0
67797,5.0
67806,4.0
67807,5.0
67811,5.0
67813,4.0
67815,5.0
67817,5.0
67818,5.0
67822,2.0
67834,5.0
67838,5.0
67839,4.0
67841,5.0
67843,4.0
67844,4.0
67848,4.0
67849,4.0
67852,4.0
67857,4.0
67860,4.0
67873,5.0
67876,3.0
67880,4.0
67886,4.0
67892,5.0
67894,4.0
67895,5.0
67896,4.0
67898,5.0
67901,4.0
67917,4.0
67922,4.0
67937,5.0
67946,4.0
67953,5.0
67954,4.0
67963,5.0
67969,4.0
67973,4.0
67986,5.0
67987,5.0
67993,5.0
68000,4.0
68002,5.0
68012,4.0
68026,5.0
68029,4.0
68032,5.0
68037,4.0
68041,4.0
68054,4.0
68065,5.0
68067,5.0
68071,4.0
68087,5.0
68096,4.0
68097,4.0
68101,4.0
68103,4.0
68106,5.0
68115,5.0
68121,5.0
68139,5.0
68141,4.0
68155,4.0
68161,4.0
68162,4.0
68166,5.0
68187,5.0
68189,4.0
68191,4.0
68193,4.0
68197,5.0
68201,5.0
68208,4.0
68210,5.0
68212,4.0
68219,4.0
68220,4.0
68221,5.0
68225,4.0
68230,5.0
68235,4.0
68239,5.0
68251,5.0
68253,5.0
68265,5.0
68266,4.0
68268,4.0
68273,4.0
68274,5.0
68277,5.0
68282,5.0
68284,5.0
68287,5.0
68291,4.0
68299,5.0
68311,4.0
68313,4.0
68317,5.0
68328,3.0
68335,4.0
68337,3.0
68341,5.0
68342,5.0
68343,4.0
68362,5.0
68364,4.0
68365,4.0
68376,5.0
68377,5.0
68378,5.0
68390,4.0
68391,4.0
68394,5.0
68404,4.0
68405,5.0
68407,5.0
68408,4.0
68421,4.0
68426,4.0
68427,5.0
68435,5.0
68440,4.0
68449,4.0
68453,5.0
68454,4.0
68456,4.0
68460,3.0
68468,4.0
68469,5.0
68473,4.0
68474,5.0
68482,4.0
68483,5.0
68485,5.0
68488,5.0
68494,2.0
68508,5.0
68510,4.0
68511,4.0
68515,4.0
68528,5.0
68544,5.0
68549,4.0
68552,4.0
68577,5.0
68581,4.0
68582,4.0
68584,5.0
68598,5.0
68599,5.0
68605,4.0
68610,3.0
68619,5.0
68620,5.0
68621,5.0
68622,4.0
68626,5.0
68640,5.0
68657,5.0
68665,4.0
68669,4.0
68672,5.0
68675,5.0
68676,4.0
68686,5.0
68696,4.0
68709,3.0
68719,4.0
68741,4.0
68750,3.0
68754,5.0
68756,4.0
68771,5.0
68778,4.0
68781,4.0
68793,4.0
68802,4.0
68805,5.0
68808,3.0
68810,4.0
68815,4.0
68817,4.0
68829,4.0
68833,5.0
68837,5.0
68840,4.0
68841,4.0
68842,5.0
68853,4.0
68856,1.0
68864,4.0
68865,5.0
68866,5.0
68872,4.0
68892,5.0
68895,4.0
68902,4.0
68903,4.0
68905,4.0
68912,5.0
68937,5.0
68938,4.0
68947,4.0
68954,4.0
68955,3.0
68963,5.0
68967,5.0
68968,4.0
68971,5.0
68975,4.0
68976,4.0
68977,5.0
68980,3.0
68986,3.0
68993,4.0
68996,5.0
68998,5.0
69011,4.0
69012,5.0
69022,1.0
69023,5.0
69034,5.0
69053,4.0
69058,5.0
69064,5.0
69080,4.0
69087,4.0
69093,4.0
69098,4.0
69102,5.0
69116,5.0
69117,5.0
69128,3.0
69129,4.0
69131,5.0
69148,4.0
69150,5.0
69156,5.0
69173,5.0
69180,5.0
69184,4.0
69185,5.0
69188,4.0
69191,4.0
69198,5.0
69200,4.0
69202,5.0
69205,4.0
69212,4.0
69215,4.0
69220,5.0
69221,5.0
69223,5.0
69232,4.0
69241,5.0
69247,5.0
69250,5.0
69252,4.0
69253,5.0
69255,5.0
69259,4.0
69262,5.0
69271,5.0
69272,5.0
69273,5.0
69284,5.0
69289,4.0
69291,5.0
69298,5.0
69304,5.0
69312,4.0
69319,5.0
69330,2.0
69331,4.0
69340,4.0
69348,4.0
69349,5.0
69351,5.0
69352,4.0
69353,5.0
69366,4.0
69376,5.0
69382,5.0
69387,5.0
69395,5.0
69398,4.0
69409,5.0
69410,4.0
69411,3.0
69413,3.0
69417,4.0
69441,4.0
69445,5.0
69446,5.0
69456,4.0
69460,5.0
69465,4.0
69467,4.0
69469,5.0
69475,4.0
69477,3.0
69478,4.0
69481,5.0
69482,4.0
69483,4.0
69487,5.0
69493,5.0
69506,5.0
69514,5.0
69526,4.0
69534,4.0
69535,4.0
69539,3.0
69544,5.0
69546,5.0
69548,5.0
69551,4.0
69554,4.0
69556,3.0
69568,4.0
69569,4.0
69570,1.0
69572,4.0
69576,4.0
69578,4.0
69580,4.0
69584,4.0
69595,5.0
69598,5.0
69613,4.0
69622,4.0
69624,5.0
69627,4.0
69632,5.0
69634,5.0
69635,3.0
69636,4.0
69645,5.0
69650,4.0
69653,4.0
69665,4.0
69667,3.0
69668,5.0
69669,5.0
69670,5.0
69683,5.0
69686,4.0
69687,5.0
69696,5.0
69707,5.0
69711,5.0
69712,4.0
69713,4.0
69725,5.0
69737,4.0
69739,5.0
69743,4.0
69761,3.0
69762,5.0
69765,5.0
69782,5.0
69785,5.0
69787,5.0
69798,5.0
69805,5.0
69807,5.0
69810,4.0
69815,5.0
69818,5.0
69823,5.0
69832,5.0
69833,4.0
69836,5.0
69841,5.0
69851,4.0
69855,5.0
69860,5.0
69862,4.0
69863,4.0
69874,4.0
69882,5.0
69890,5.0
69908,4.0
69910,5.0
69914,4.0
69925,4.0
69926,5.0
69929,3.0
69930,4.0
69947,5.0
69955,4.0
69963,5.0
69981,5.0
69984,5.0
69994,4.0
69997,5.0
69999,5.0
70010,5.0
70011,4.0
70012,4.0
70013,5.0
70017,5.0
70036,5.0
70045,4.0
70051,5.0
70052,4.0
70057,5.0
70067,5.0
70090,5.0
70100,4.0
70108,4.0
70115,4.0
70124,4.0
70133,1.0
70134,4.0
70142,5.0
70157,4.0
70167,5.0
70180,5.0
70182,4.0
70195,5.0
70198,3.0
70205,4.0
70223,5.0
70225,4.0
70227,4.0
70229,5.0
70239,5.0
70262,4.0
70265,4.0
70268,4.0
70272,3.0
70286,4.0
70293,5.0
70294,2.0
70298,5.0
70300,3.0
70302,4.0
70307,4.0
70329,5.0
70333,4.0
70336,5.0
70343,5.0
70348,4.0
70357,3.0
70359,5.0
70368,4.0
70372,5.0
70379,5.0
70387,3.0
70390,4.0
70392,4.0
70399,4.0
70400,4.0
70404,3.0
70406,3.0
70441,5.0
70442,4.0
70451,4.0
70459,5.0
70460,3.0
70472,4.0
70474,3.0
70484,4.0
70486,5.0
70493,4.0
70500,5.0
70503,4.0
70507,3.0
70534,5.0
70535,4.0
70544,4.0
70546,4.0
70552,4.0
70553,4.0
70554,4.0
70555,4.0
70558,1.0
70562,4.0
70568,5.0
70579,4.0
70586,4.0
70590,4.0
70594,5.0
70600,5.0
70603,4.0
70611,4.0
70615,4.0
70617,5.0
70618,5.0
70624,5.0
70631,3.0
70643,5.0
70645,5.0
70648,5.0
70656,5.0
70660,5.0
70663,4.0
70665,5.0
70667,5.0
70669,5.0
70672,3.0
70679,5.0
70683,4.0
70695,5.0
70707,5.0
70713,5.0
70716,5.0
70730,4.0
70731,3.0
70738,4.0
70765,5.0
70793,4.0
70794,4.0
70800,3.0
70807,5.0
70808,4.0
70815,5.0
70820,4.0
70821,4.0
70822,4.0
70824,4.0
70826,4.0
70835,4.0
70842,5.0
70844,5.0
70853,4.0
70859,5.0
70861,4.0
70862,5.0
70864,3.0
70869,4.0
70874,5.0
70878,5.0
70880,5.0
70882,3.0
70888,4.0
70890,5.0
70907,4.0
70910,5.0
70922,3.0
70924,4.0
70928,4.0
70937,5.0
70939,4.0
70949,4.0
70954,5.0
70955,5.0
70963,2.0
70970,5.0
70973,4.0
70974,4.0
70975,4.0
70977,4.0
70978,4.0
70982,4.0
70987,4.0
70990,4.0
71005,3.0
71008,5.0
71017,5.0
71029,5.0
71031,4.0
71036,4.0
71038,4.0
71039,5.0
71040,5.0
71047,4.0
71049,1.0
71080,4.0
71086,1.0
71093,4.0
71095,5.0
71098,4.0
71103,5.0
71114,5.0
71117,5.0
71121,5.0
71122,4.0
71126,5.0
71130,4.0
71164,4.0
71172,5.0
71183,3.0
71191,4.0
71193,4.0
71199,4.0
71206,3.0
71208,4.0
71209,3.0
71210,4.0
71220,4.0
71223,4.0
71224,5.0
71225,4.0
71231,4.0
71238,4.0
71240,5.0
71252,5.0
71254,4.0
71257,4.0
71258,5.0
71259,4.0
71264,4.0
71273,4.0
71277,5.0
71284,4.0
71286,5.0
71289,1.0
71291,4.0
71293,3.0
71296,4.0
71315,4.0
71325,5.0
71327,5.0
71333,4.0
71334,2.0
71349,5.0
71359,1.0
71360,3.0
71362,1.0
71368,5.0
71370,4.0
71372,5.0
71379,5.0
71381,4.0
71385,5.0
71393,5.0
71395,4.0
71399,4.0
71402,4.0
71403,4.0
71409,4.0
71410,5.0
71411,5.0
71413,1.0
71417,4.0
71418,5.0
71434,5.0
71437,1.0
71440,5.0
71442,5.0
71452,5.0
71476,5.0
71492,5.0
71505,5.0
71512,5.0
71524,1.0
71534,4.0
71537,4.0
71540,3.0
71541,5.0
71546,4.0
71553,5.0
71560,5.0
71573,4.0
71578,4.0
71583,5.0
71588,4.0
71591,5.0
71596,5.0
71597,5.0
71599,5.0
71621,3.0
71629,4.0
71630,5.0
71632,4.0
71634,4.0
71638,4.0
71641,4.0
71648,4.0
71659,4.0
71662,3.0
71695,5.0
71704,5.0
71708,4.0
71711,3.0
71714,3.0
71715,3.0
71718,5.0
71721,4.0
71739,3.0
71742,4.0
71747,4.0
71748,3.0
71761,5.0
71765,5.0
71766,5.0
71770,3.0
71775,5.0
71779,4.0
71784,4.0
71791,5.0
71809,5.0
71811,2.0
71819,5.0
71823,5.0
71833,4.0
71840,4.0
71842,4.0
71850,5.0
71851,5.0
71852,5.0
71860,4.0
71864,5.0
71867,5.0
71868,5.0
71869,4.0
71883,4.0
71885,4.0
71890,4.0
71894,4.0
71896,4.0
71900,5.0
71909,5.0
71915,5.0
71924,4.0
71925,4.0
71929,4.0
71931,4.0
71934,5.0
71937,4.0
71940,3.0
71948,3.0
71954,5.0
71955,5.0
71956,5.0
71957,5.0
71958,4.0
71959,4.0
71961,5.0
71963,4.0
71970,5.0
71972,5.0
71973,4.0
71974,4.0
71975,5.0
71988,4.0
71995,5.0
71996,4.0
72000,5.0
72006,5.0
72015,4.0
72029,5.0
72030,4.0
72033,4.0
72038,5.0
72044,4.0
72048,4.0
72053,4.0
72057,5.0
72059,4.0
72060,4.0
72064,4.0
72067,4.0
72068,5.0
72091,4.0
72100,5.0
72102,4.0
72114,4.0
72115,4.0
72119,4.0
72121,4.0
72123,4.0
72125,4.0
72127,4.0
72129,5.0
72135,5.0
72139,4.0
72144,4.0
72146,3.0
72151,5.0
72152,5.0
72160,3.0
72162,4.0
72163,4.0
72167,5.0
72171,4.0
72175,4.0
72178,5.0
72181,4.0
72184,5.0
72186,2.0
72188,4.0
72192,5.0
72199,5.0
72203,5.0
72227,5.0
72229,4.0
72237,5.0
72241,5.0
72244,5.0
72253,5.0
72255,4.0
72256,3.0
72276,5.0
72281,5.0
72289,5.0
72294,4.0
72302,4.0
72325,5.0
72329,3.0
72338,5.0
72339,2.0
